"data_source","correlation_id","name","os_domain","serial_number","model_id_id","manufacturer_id","virtual","platform_type","platform_label","os_product","os_version","os_patchlevel","os_edition","cpu_manufacturer_id","cpu_model","cpu_count","cores_per_cpu","cpu_threaded","cpu_speed","ram","disk_space","last_logged_in_user","last_discovered","task_id","data_token","is_deleted"
"SCCM","SCCM_SERIALSC20091BDNACORP\BDNASC20091","BDNASC20091","BDNACORP","SERIALSC20091","","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core 2 Duo Desktop Processor E8400 3.00 GHz (Wolfdale)","1","2","0","3000","2024700","148.8","cindyp","2016-11-01 19:13:08.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20092BDNACORP\BDNASC20092","BDNASC20092","BDNACORP","SERIALSC20092","236415244501806400","213050000","no","Server","Windows","Windows Server 2008 Enterprise x64","6.1","SP1","Enterprise x64","1061834","Opteron 6282 SE Processor 2.60 GHz (Interlagos)","4","16","0","2593","268383916","273.4","clairec","2016-10-30 06:09:17.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20093BDNACORP\BDNASC20093","BDNASC20093","BDNACORP","SERIALSC20093","236034525236090110","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core 2 Duo Desktop Processor E8400 3.00 GHz (Wolfdale)","1","2","0","3000","4087036","148.8","cliffg","2016-11-01 15:25:06.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20094BDNACORP\BDNASC20094","BDNASC20094","BDNACORP","SERIALSC20094","","9569","yes","Server","Windows","Windows Server 2012 Standard","6.3","","Standard","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","33553972","179.7","codyk","2016-10-30 06:23:26.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20095BDNACORP\BDNASC20095","BDNASC20095","BDNACORP","SERIALSC20095","10338176481033819421","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-4310U 2.00 GHz (Haswell)","1","2","1","2601","8291840","238.2","colec","2016-11-01 17:57:22.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20096BDNACORP\BDNASC20096","BDNASC20096","BDNACORP","SERIALSC20096","","9569","yes","Server","Windows","Windows Server 2008 Standard x64","6.1","SP1","Standard x64","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","33553976","200","colinp","2016-10-30 06:09:52.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20097BDNACORP\BDNASC20097","BDNASC20097","BDNACORP","SERIALSC20097","236036494236129576","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Processor i5-6500 3.20 GHz (Skylake-S)","1","4","0","3201","16654944","464.8","connorf","2016-11-01 17:29:17.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20098BDNACORP\BDNASC20098","BDNASC20098","BDNACORP","SERIALSC20098","10338177281033818361","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Processor i5-3470 3.20 GHz (Ivy Bridge)","1","4","0","3201","8272332","465.5","cooperd","2016-11-01 19:31:50.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20099BDNACORP\BDNASC20099","BDNASC20099","BDNACORP","SERIALSC20099","10338177281033818411","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Processor i5-4590 3.30 GHz (Haswell)","1","4","0","3301","8294596","465.5","corac","2016-11-01 15:19:07.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20100BDNACORP\BDNASC20100","BDNASC20100","BDNACORP","SERIALSC20100","236034525236090110","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core 2 Duo Desktop Processor E8400 3.00 GHz (Wolfdale)","1","2","0","3000","4087036","465.5","coreyb","2016-11-01 17:53:06.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20101BDNACORP\BDNASC20101","BDNASC20101","BDNACORP","SERIALSC20101","236034388236095064","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Pentium Processor for Desktop E2200 2.20 GHz (Allendale)","1","2","0","2200","4177204","148.8","craigh","2016-11-01 19:06:45.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20102BDNACORP\BDNASC20102","BDNASC20102","BDNACORP","SERIALSC20102","236034525236042557","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Processor I7-2600 3.40 GHz (Sandy Bridge)","1","4","1","3401","4079632","465.8","cristap","2016-11-02 00:43:14.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20103BDNACORP\BDNASC20103","BDNASC20103","BDNACORP","SERIALSC20103","236034525236042557","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Processor I7-2600 3.40 GHz (Sandy Bridge)","1","4","1","3401","8273936","465.5","dackt","2016-11-01 20:34:41.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20104BDNACORP\BDNASC20104","BDNASC20104","BDNACORP","SERIALSC20104","236034525236042557","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Processor I7-2600 3.40 GHz (Sandy Bridge)","1","4","1","3401","4079632","931.2","daltond","2016-11-01 20:26:29.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20105BDNACORP\BDNASC20105","BDNASC20105","BDNACORP","SERIALSC20105","236034525236042557","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Processor I7-2600 3.40 GHz (Sandy Bridge)","1","4","1","3401","4079620","464.7","daner","2016-11-01 19:48:03.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20106BDNACORP\BDNASC20106","BDNASC20106","BDNACORP","SERIALSC20106","","213049949","no","Server","Windows","Windows Server 2008 Enterprise x64","6.1","SP1","Enterprise x64","6720","Xeon Processor E5520 2.26 GHz (Nehalem-EP/Gainestown)","2","4","1","2266","50321136","279.3","danh","2016-10-30 06:12:28.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20107BDNACORP\BDNASC20107","BDNASC20107","BDNACORP","SERIALSC20107","","9569","yes","Server","Windows","Windows Server 2008 Standard x64","6.1","SP1","Standard x64","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","4","10","1","1997","8388152","89.9","danielled","2016-10-27 20:49:49.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20108BDNACORP\BDNASC20108","BDNASC20108","BDNACORP","SERIALSC20108","236034525236090110","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core 2 Duo Desktop Processor E8400 3.00 GHz (Wolfdale)","1","2","0","3000","4123900","232.6","danielr","2016-11-01 20:52:39.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20109BDNACORP\BDNASC20109","BDNASC20109","BDNACORP","SERIALSC20109","10338176481033819332","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-5300U 2.30 GHz (Broadwell)","1","2","1","2301","8276688","465.5","darlaw","2016-11-01 18:11:22.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20110BDNACORP\BDNASC20110","BDNASC20110","BDNACORP","SERIALSC20110","","9569","yes","Server","Windows","Windows Server 2012 Standard","6.3","","Standard","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","4","10","1","1997","16776756","159.7","darrenp","2016-10-30 06:16:20.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20111BDNACORP\BDNASC20111","BDNASC20111","BDNACORP","SERIALSC20111","236415293490284175","213050000","no","Server","Windows","Windows Server 2008 Enterprise x64","6.1","SP1","Enterprise x64","6720","Xeon Processor E5520 2.26 GHz (Nehalem-EP/Gainestown)","2","4","1","2266","50321136","279.3","darrylm","2016-10-30 06:12:19.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20112BDNACORP\BDNASC20112","BDNASC20112","BDNACORP","SERIALSC20112","236415340490284061","213050000","no","Server","Windows","Windows Server 2008 Enterprise x64","6.1","SP1","Enterprise x64","6720","Xeon Processor 5150 2.66 GHz (Woodcrest)","2","2","0","2666","14677896","136.6","daves","2016-10-30 06:10:12.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20113BDNACORP\BDNASC20113","BDNASC20113","BDNACORP","SERIALSC20113","236034525236042557","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Processor I7-2600 3.40 GHz (Sandy Bridge)","1","4","1","3401","6176784","465.5","davew","2016-11-01 19:42:18.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20114BDNACORP\BDNASC20114","BDNASC20114","BDNACORP","SERIALSC20114","236034525236042557","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Processor I7-2600 3.40 GHz (Sandy Bridge)","1","4","1","3401","4079620","465.5","davido","2016-11-01 18:33:18.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20115BDNACORP\BDNASC20115","BDNASC20115","BDNACORP","SERIALSC20115","236415284491773078","213050000","no","Server","Windows","Windows Server 2008 Standard x64","6.1","SP1","Standard x64","6720","Xeon Processor E5620 2.40 GHz (Gulftown/Westmere-EP)","2","4","1","2400","12572468","64","dawnf","2016-10-30 06:06:48.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20116BDNACORP\BDNASC20116","BDNASC20116","BDNACORP","SERIALSC20116","","9569","yes","Server","Windows","Windows Server 2008 Enterprise x64","6.1","SP1","Enterprise x64","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","8388152","119.9","dennyc","2016-10-30 06:07:27.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20117BDNACORP\BDNASC20117","BDNASC20117","BDNACORP","SERIALSC20117","","9569","yes","Server","Windows","Windows Server 2008 Enterprise x64","6.1","SP1","Enterprise x64","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","4193784","79.9","derekw","2016-10-30 06:09:29.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20118BDNACORP\BDNASC20118","BDNASC20118","BDNACORP","SERIALSC20118","","9569","yes","Server","Windows","Windows Server 2008 Enterprise x64","6.1","SP1","Enterprise x64","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","4193784","79.9","derikp","2016-10-30 00:38:20.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20119BDNACORP\BDNASC20119","BDNASC20119","BDNACORP","SERIALSC20119","10338176481033819416","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Mobile Processor i7-3540M 3.00 GHz (Ivy Bridge)","1","2","1","3001","8292028","465.5","derrickb","2016-11-02 05:10:44.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20120BDNACORP\BDNASC20120","BDNASC20120","BDNACORP","SERIALSC20120","","9569","yes","Server","Windows","Windows Server 2008 Enterprise x64","6.1","SP1","Enterprise x64","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","4193784","79.9","devonl","2016-10-30 06:07:31.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20121BDNACORP\BDNASC20121","BDNASC20121","BDNACORP","SERIALSC20121","","9569","yes","Server","Windows","Windows Server 2012 Standard","6.3","","Standard","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","16776756","119.5","dinap","2016-10-30 06:08:20.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20122BDNACORP\BDNASC20122","BDNASC20122","BDNACORP","SERIALSC20122","","9569","yes","Server","Windows","Windows Server 2012 Datacenter","6.3","","Datacenter","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","4193844","59.7","dirkm","2016-10-30 06:08:24.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20123BDNACORP\BDNASC20123","BDNASC20123","BDNACORP","SERIALSC20123","10338176601033818487","442549357","no","Server","Windows","Windows Server 2012 Standard","6.3","","Standard","6720","Xeon E5-2643 Processor 3.30 GHz (Sandy Bridge-EP)","1","4","1","3300","8342056","19557.5","dominickd","2016-10-30 06:13:03.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20124BDNACORP\BDNASC20124","BDNASC20124","BDNACORP","SERIALSC20124","236415283491795124","213050000","no","Server","Windows","Windows Server 2008 Standard x64","6.1","SP1","Standard x64","6720","Xeon Processor E5520 2.26 GHz (Nehalem-EP/Gainestown)","2","4","1","2266","4183860","82.2","donitaw","2016-10-30 06:06:24.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20125BDNACORP\BDNASC20125","BDNASC20125","BDNACORP","SERIALSC20125","236034525236042557","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Processor I7-2600 3.40 GHz (Sandy Bridge)","1","4","1","3401","4151316","465.5","donnawh","2016-11-01 19:28:13.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20126BDNACORP\BDNASC20126","BDNASC20126","BDNACORP","SERIALSC20126","10338177281033818361","442549357","no","Desktop","Windows","Windows 10 Enterprise","10.0 (1607)","","Enterprise","6720","Core i5 Processor i5-3470 3.20 GHz (Ivy Bridge)","1","4","0","3201","16661036","465","dougd","2016-11-01 19:24:37.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20127BDNACORP\BDNASC20127","BDNASC20127","BDNACORP","SERIALSC20127","236034388236039764","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core 2 Duo Desktop Processor E8400 3.00 GHz (Wolfdale)","1","2","0","3000","3890428","148.8","dougl","2016-11-01 00:35:01.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20128BDNACORP\BDNASC20128","BDNASC20128","BDNACORP","SERIALSC20128","","9569","yes","Server","Windows","Windows Server 2008 Enterprise x64","6.1","SP1","Enterprise x64","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","4193784","119.9","edwardb","2016-10-27 17:32:45.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20129BDNACORP\BDNASC20129","BDNASC20129","BDNACORP","SERIALSC20129","236034525236042557","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Processor I7-2600 3.40 GHz (Sandy Bridge)","1","4","1","3401","8273936","698.3","elizabethd","2016-10-31 22:36:56.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20130BDNACORP\BDNASC20130","BDNASC20130","BDNACORP","SERIALSC20130","236034525236090110","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core 2 Duo Desktop Processor E8400 3.00 GHz (Wolfdale)","1","2","0","3000","12451068","232.6","embriep","2016-11-01 01:51:13.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20131BDNACORP\BDNASC20131","BDNASC20131","BDNACORP","SERIALSC20131","10338177281033818411","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Processor i5-4590 3.30 GHz (Haswell)","1","4","0","3301","8294584","465.5","ericb","2016-11-02 11:14:31.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20132BDNACORP\BDNASC20132","BDNASC20132","BDNACORP","SERIALSC20132","","9569","yes","Server","Windows","Windows Server 2012 Standard","6.3","","Standard","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","16776756","119.5","erics","2016-10-30 06:14:45.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20133BDNACORP\BDNASC20133","BDNASC20133","BDNACORP","SERIALSC20133","10338176601033818487","442549357","no","Server","Windows","Windows Server 2012 Standard","6.3","","Standard","6720","Xeon E5-2643 Processor 3.30 GHz (Sandy Bridge-EP)","1","4","1","3300","8342056","19557.5","erikh","2016-10-30 06:04:46.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20134BDNACORP\BDNASC20134","BDNASC20134","BDNACORP","SERIALSC20134","236415340490284061","213050000","no","Server","Windows","Windows Server 2008 Standard x64","6.1","SP1","Standard x64","6720","Xeon Processor 5150 2.66 GHz (Woodcrest)","2","2","0","2666","12580808","136.7","erind","2016-10-30 06:10:16.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20135BDNACORP\BDNASC20135","BDNASC20135","BDNACORP","SERIALSC20135","","9569","yes","Server","Windows","Windows Server 2008 Standard x64","6.1","SP1","Standard x64","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","4","10","1","1997","8388152","89.9","erinp","2016-10-30 06:10:29.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20136BDNACORP\BDNASC20136","BDNASC20136","BDNACORP","SERIALSC20136","","9569","yes","Server","Windows","Windows Server 2012 Datacenter","6.3","","Datacenter","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","16776756","559.5","ernestok","2016-10-30 06:06:26.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20137BDNACORP\BDNASC20137","BDNASC20137","BDNACORP","SERIALSC20137","","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core 2 Duo Desktop Processor E6550 2.33 GHz (Conroe)","1","2","0","2333","4111668","595.9","erniej","2016-11-01 18:13:57.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20138BDNACORP\BDNASC20138","BDNASC20138","BDNACORP","SERIALSC20138","236415340490284061","213050000","no","Server","Windows","Windows Server 2008 Enterprise x64","6.1","SP1","Enterprise x64","6720","Xeon Processor 5150 2.66 GHz (Woodcrest)","2","2","0","2666","20969352","723.6","forrestp","2016-10-30 06:13:08.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20139BDNACORP\BDNASC20139","BDNASC20139","BDNACORP","SERIALSC20139","236034525236094605","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i3 Desktop Processor I3-550 3.20 GHz (Clarkdale)","1","2","1","3199","8183080","465.5","frankz","2016-11-01 18:05:25.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20140BDNACORP\BDNASC20140","BDNASC20140","BDNACORP","SERIALSC20140","10338177281033818361","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Processor i5-3470 3.20 GHz (Ivy Bridge)","1","4","0","3201","8272336","465.5","garnold","2016-11-01 18:45:31.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20141BDNACORP\BDNASC20141","BDNASC20141","BDNACORP","SERIALSC20141","10338177281033818361","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Processor i5-3470 3.20 GHz (Ivy Bridge)","1","4","0","3201","8272336","232.6","garretm","2016-11-01 18:17:25.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20142BDNACORP\BDNASC20142","BDNASC20142","BDNACORP","SERIALSC20142","236034525236042557","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Processor I7-2600 3.40 GHz (Sandy Bridge)","1","4","1","3401","10371088","465.5","garya","2016-11-01 21:03:57.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20143BDNACORP\BDNASC20143","BDNASC20143","BDNACORP","SERIALSC20143","236034525236090110","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core 2 Duo Desktop Processor E8500 3.16 GHz (Wolfdale)","1","2","0","3166","4087036","297.8","garyd","2016-10-31 23:46:56.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20144BDNACORP\BDNASC20144","BDNASC20144","BDNACORP","SERIALSC20144","","9569","yes","Server","Windows","Windows Server 2012 Standard","6.3","","Standard","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","4193844","59.7","gaylep","2016-10-30 06:07:14.000","17137","7932496990","false"
