"data_source","computer_id","name","file_system","short_description","free_space","disk_space","volume_name","volume_serial_number","data_token","is_deleted"
"SCCM","SCCM_SERIALSC20498BDNACORP\BDNASC20498","E:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20499BDNACORP\BDNASC20499","C:","NTFS","Local Fixed Disk","","","","7A11639A","7932496990","false"
"SCCM","SCCM_SERIALSC20499BDNACORP\BDNASC20499","D:","NTFS","Local Fixed Disk","","","DATAPART1","AA61B7C5","7932496990","false"
"SCCM","SCCM_SERIALSC20499BDNACORP\BDNASC20499","E:","NTFS","Local Fixed Disk","","","DATAPART2","766EDC0A","7932496990","false"
"SCCM","SCCM_SERIALSC20499BDNACORP\BDNASC20499","F:","NTFS","Local Fixed Disk","","","DATAPART3","447C1A38","7932496990","false"
"SCCM","SCCM_SERIALSC20499BDNACORP\BDNASC20499","G:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20499BDNACORP\BDNASC20499","L:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20500BDNACORP\BDNASC20500","C:","NTFS","Local Fixed Disk","","","System","9E5D77E3","7932496990","false"
"SCCM","SCCM_SERIALSC20500BDNACORP\BDNASC20500","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20501BDNACORP\BDNASC20501","C:","NTFS","Local Fixed Disk","","","System","C26F0EF5","7932496990","false"
"SCCM","SCCM_SERIALSC20501BDNACORP\BDNASC20501","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20502BDNACORP\BDNASC20502","A:","","3 1/2 Inch Floppy Drive","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20502BDNACORP\BDNASC20502","C:","NTFS","Local Fixed Disk","","","","027A587B","7932496990","false"
"SCCM","SCCM_SERIALSC20502BDNACORP\BDNASC20502","D:","NTFS","Local Fixed Disk","","","Local Disk","2AD6699E","7932496990","false"
"SCCM","SCCM_SERIALSC20502BDNACORP\BDNASC20502","F:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20503BDNACORP\BDNASC20503","C:","NTFS","Local Fixed Disk","","","","C2984918","7932496990","false"
"SCCM","SCCM_SERIALSC20503BDNACORP\BDNASC20503","D:","NTFS","Local Fixed Disk","","","Data","B6A62DE0","7932496990","false"
"SCCM","SCCM_SERIALSC20503BDNACORP\BDNASC20503","E:","NTFS","Local Fixed Disk","","","Storage2","CAB45FD7","7932496990","false"
"SCCM","SCCM_SERIALSC20503BDNACORP\BDNASC20503","F:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20504BDNACORP\BDNASC20504","C:","NTFS","Local Fixed Disk","","","","B0C79486","7932496990","false"
"SCCM","SCCM_SERIALSC20504BDNACORP\BDNASC20504","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20505BDNACORP\BDNASC20505","C:","NTFS","Local Fixed Disk","","","","700003B1","7932496990","false"
"SCCM","SCCM_SERIALSC20505BDNACORP\BDNASC20505","D:","NTFS","Local Fixed Disk","","","DATAPART1","20BB73C3","7932496990","false"
"SCCM","SCCM_SERIALSC20505BDNACORP\BDNASC20505","E:","NTFS","Local Fixed Disk","","","DATAPART2","E6C8A3DD","7932496990","false"
"SCCM","SCCM_SERIALSC20505BDNACORP\BDNASC20505","F:","NTFS","Local Fixed Disk","","","DATAPART3","ACD5E245","7932496990","false"
"SCCM","SCCM_SERIALSC20505BDNACORP\BDNASC20505","G:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20505BDNACORP\BDNASC20505","J:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20506BDNACORP\BDNASC20506","C:","NTFS","Local Fixed Disk","","","System","16932D4B","7932496990","false"
"SCCM","SCCM_SERIALSC20506BDNACORP\BDNASC20506","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20507BDNACORP\BDNASC20507","C:","NTFS","Local Fixed Disk","","","System","5EBEC434","7932496990","false"
"SCCM","SCCM_SERIALSC20507BDNACORP\BDNASC20507","E:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20507BDNACORP\BDNASC20507","G:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20507BDNACORP\BDNASC20507","Y:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20507BDNACORP\BDNASC20507","Z:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20508BDNACORP\BDNASC20508","B:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20508BDNACORP\BDNASC20508","C:","NTFS","Local Fixed Disk","","","","D27562B7","7932496990","false"
"SCCM","SCCM_SERIALSC20508BDNACORP\BDNASC20508","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20509BDNACORP\BDNASC20509","C:","NTFS","Local Fixed Disk","","","System","AE22CAF3","7932496990","false"
"SCCM","SCCM_SERIALSC20509BDNACORP\BDNASC20509","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20510BDNACORP\BDNASC20510","A:","","3 1/2 Inch Floppy Drive","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20510BDNACORP\BDNASC20510","C:","NTFS","Local Fixed Disk","","","","5880876D","7932496990","false"
"SCCM","SCCM_SERIALSC20510BDNACORP\BDNASC20510","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20511BDNACORP\BDNASC20511","C:","NTFS","Local Fixed Disk","","","System","68557327","7932496990","false"
"SCCM","SCCM_SERIALSC20511BDNACORP\BDNASC20511","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20512BDNACORP\BDNASC20512","A:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20512BDNACORP\BDNASC20512","C:","NTFS","Local Fixed Disk","","","","EC636757","7932496990","false"
"SCCM","SCCM_SERIALSC20513BDNACORP\BDNASC20513","A:","","3 1/2 Inch Floppy Drive","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20513BDNACORP\BDNASC20513","C:","NTFS","Local Fixed Disk","","","","18574DF9","7932496990","false"
"SCCM","SCCM_SERIALSC20513BDNACORP\BDNASC20513","D:","NTFS","Local Fixed Disk","","","Data","22F7E0BD","7932496990","false"
"SCCM","SCCM_SERIALSC20513BDNACORP\BDNASC20513","E:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20514BDNACORP\BDNASC20514","B:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20514BDNACORP\BDNASC20514","C:","NTFS","Local Fixed Disk","","","System","B228BFE5","7932496990","false"
"SCCM","SCCM_SERIALSC20514BDNACORP\BDNASC20514","D:","NTFS","Local Fixed Disk","","","Dev","06D23763","7932496990","false"
"SCCM","SCCM_SERIALSC20514BDNACORP\BDNASC20514","E:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20515BDNACORP\BDNASC20515","A:","","3 1/2 Inch Floppy Drive","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20515BDNACORP\BDNASC20515","C:","NTFS","Local Fixed Disk","","","","F4F6C665","7932496990","false"
"SCCM","SCCM_SERIALSC20515BDNACORP\BDNASC20515","D:","NTFS","Local Fixed Disk","","","Data","4EA368EA","7932496990","false"
"SCCM","SCCM_SERIALSC20515BDNACORP\BDNASC20515","X:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20516BDNACORP\BDNASC20516","C:","NTFS","Local Fixed Disk","","","System","AE363B67","7932496990","false"
"SCCM","SCCM_SERIALSC20516BDNACORP\BDNASC20516","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20517BDNACORP\BDNASC20517","C:","NTFS","Local Fixed Disk","","","System","B4D5054F","7932496990","false"
"SCCM","SCCM_SERIALSC20517BDNACORP\BDNASC20517","D:","NTFS","Local Fixed Disk","","","","D45A4C7A","7932496990","false"
"SCCM","SCCM_SERIALSC20517BDNACORP\BDNASC20517","E:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20517BDNACORP\BDNASC20517","G:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20518BDNACORP\BDNASC20518","A:","","3 1/2 Inch Floppy Drive","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20518BDNACORP\BDNASC20518","C:","NTFS","Local Fixed Disk","","","","5880876D","7932496990","false"
"SCCM","SCCM_SERIALSC20518BDNACORP\BDNASC20518","D:","NTFS","Local Fixed Disk","","","Data","EC0FFFC1","7932496990","false"
"SCCM","SCCM_SERIALSC20518BDNACORP\BDNASC20518","X:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20519BDNACORP\BDNASC20519","C:","NTFS","Local Fixed Disk","","","","3E052B20","7932496990","false"
"SCCM","SCCM_SERIALSC20520BDNACORP\BDNASC20520","C:","NTFS","Local Fixed Disk","","","System","92A06051","7932496990","false"
"SCCM","SCCM_SERIALSC20520BDNACORP\BDNASC20520","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20521BDNACORP\BDNASC20521","C:","NTFS","Local Fixed Disk","","","","34B152F4","7932496990","false"
"SCCM","SCCM_SERIALSC20521BDNACORP\BDNASC20521","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20521BDNACORP\BDNASC20521","E:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20522BDNACORP\BDNASC20522","C:","NTFS","Local Fixed Disk","","","System","02DD4ED2","7932496990","false"
"SCCM","SCCM_SERIALSC20522BDNACORP\BDNASC20522","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20523BDNACORP\BDNASC20523","C:","NTFS","Local Fixed Disk","","","System","E0C3E525","7932496990","false"
"SCCM","SCCM_SERIALSC20523BDNACORP\BDNASC20523","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20524BDNACORP\BDNASC20524","A:","","3 1/2 Inch Floppy Drive","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20524BDNACORP\BDNASC20524","C:","NTFS","Local Fixed Disk","","","","5880876D","7932496990","false"
"SCCM","SCCM_SERIALSC20524BDNACORP\BDNASC20524","D:","NTFS","Local Fixed Disk","","","Data","947D06E6","7932496990","false"
"SCCM","SCCM_SERIALSC20524BDNACORP\BDNASC20524","E:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20524BDNACORP\BDNASC20524","X:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20525BDNACORP\BDNASC20525","A:","","3 1/2 Inch Floppy Drive","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20525BDNACORP\BDNASC20525","C:","NTFS","Local Fixed Disk","","","","027A587B","7932496990","false"
"SCCM","SCCM_SERIALSC20525BDNACORP\BDNASC20525","D:","NTFS","Local Fixed Disk","","","Data","50B80E77","7932496990","false"
"SCCM","SCCM_SERIALSC20525BDNACORP\BDNASC20525","E:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20526BDNACORP\BDNASC20526","C:","NTFS","Local Fixed Disk","","","","5880876D","7932496990","false"
"SCCM","SCCM_SERIALSC20526BDNACORP\BDNASC20526","E:","NTFS","Local Fixed Disk","","","WEBSQL01 Data","8251B4FD","7932496990","false"
"SCCM","SCCM_SERIALSC20526BDNACORP\BDNASC20526","M:","NTFS","Local Fixed Disk","","","MSDTC","4E68D38C","7932496990","false"
"SCCM","SCCM_SERIALSC20526BDNACORP\BDNASC20526","Q:","NTFS","Local Fixed Disk","","","BDNA","B67F7FEE","7932496990","false"
"SCCM","SCCM_SERIALSC20526BDNACORP\BDNASC20526","S:","NTFS","Local Fixed Disk","","","WEBSQL01 SystemDB","8A9E85D6","7932496990","false"
"SCCM","SCCM_SERIALSC20526BDNACORP\BDNASC20526","T:","NTFS","Local Fixed Disk","","","WEBSQL01 TxnLogs","7EBBAB37","7932496990","false"
"SCCM","SCCM_SERIALSC20526BDNACORP\BDNASC20526","U:","NTFS","Local Fixed Disk","","","WEBSQL01 TempDB_U","46D0AF64","7932496990","false"
"SCCM","SCCM_SERIALSC20527BDNACORP\BDNASC20527","A:","","3 1/2 Inch Floppy Drive","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20527BDNACORP\BDNASC20527","C:","NTFS","Local Fixed Disk","","","","5880876D","7932496990","false"
"SCCM","SCCM_SERIALSC20527BDNACORP\BDNASC20527","D:","NTFS","Local Fixed Disk","","","Data","90F89175","7932496990","false"
"SCCM","SCCM_SERIALSC20527BDNACORP\BDNASC20527","Y:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20527BDNACORP\BDNASC20527","Z:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20528BDNACORP\BDNASC20528","C:","NTFS","Local Fixed Disk","","","System","709C9A55","7932496990","false"
"SCCM","SCCM_SERIALSC20528BDNACORP\BDNASC20528","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20529BDNACORP\BDNASC20529","C:","NTFS","Local Fixed Disk","","","","50050EC0","7932496990","false"
"SCCM","SCCM_SERIALSC20529BDNACORP\BDNASC20529","E:","NTFS","Local Fixed Disk","","","Data","60CE9859","7932496990","false"
"SCCM","SCCM_SERIALSC20529BDNACORP\BDNASC20529","F:","NTFS","Local Fixed Disk","","","","68B64027","7932496990","false"
"SCCM","SCCM_SERIALSC20529BDNACORP\BDNASC20529","G:","NTFS","Local Fixed Disk","","","","A8C5C376","7932496990","false"
"SCCM","SCCM_SERIALSC20529BDNACORP\BDNASC20529","H:","NTFS","Local Fixed Disk","","","","BA213E1F","7932496990","false"
"SCCM","SCCM_SERIALSC20529BDNACORP\BDNASC20529","I:","NTFS","Local Fixed Disk","","","New Volume","E81CF351","7932496990","false"
"SCCM","SCCM_SERIALSC20530BDNACORP\BDNASC20530","A:","","3 1/2 Inch Floppy Drive","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20530BDNACORP\BDNASC20530","C:","NTFS","Local Fixed Disk","","","","5880876D","7932496990","false"
"SCCM","SCCM_SERIALSC20530BDNACORP\BDNASC20530","D:","NTFS","Local Fixed Disk","","","","740F0458","7932496990","false"
"SCCM","SCCM_SERIALSC20530BDNACORP\BDNASC20530","X:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20531BDNACORP\BDNASC20531","C:","NTFS","Local Fixed Disk","","","System","1A65397C","7932496990","false"
"SCCM","SCCM_SERIALSC20531BDNACORP\BDNASC20531","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20531BDNACORP\BDNASC20531","E:","","Removable Disk","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20532BDNACORP\BDNASC20532","A:","","3 1/2 Inch Floppy Drive","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20532BDNACORP\BDNASC20532","C:","NTFS","Local Fixed Disk","","","","13D94114","7932496990","false"
"SCCM","SCCM_SERIALSC20532BDNACORP\BDNASC20532","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20532BDNACORP\BDNASC20532","E:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20533BDNACORP\BDNASC20533","A:","","3 1/2 Inch Floppy Drive","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20533BDNACORP\BDNASC20533","C:","NTFS","Local Fixed Disk","","","","5880876D","7932496990","false"
"SCCM","SCCM_SERIALSC20533BDNACORP\BDNASC20533","D:","NTFS","Local Fixed Disk","","","Data","145DA332","7932496990","false"
"SCCM","SCCM_SERIALSC20533BDNACORP\BDNASC20533","X:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20534BDNACORP\BDNASC20534","C:","NTFS","Local Fixed Disk","","","","027A587B","7932496990","false"
"SCCM","SCCM_SERIALSC20534BDNACORP\BDNASC20534","D:","NTFS","Local Fixed Disk","","","Data","32D769AA","7932496990","false"
"SCCM","SCCM_SERIALSC20534BDNACORP\BDNASC20534","E:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20535BDNACORP\BDNASC20535","A:","","3 1/2 Inch Floppy Drive","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20535BDNACORP\BDNASC20535","C:","NTFS","Local Fixed Disk","","","","B4A61F64","7932496990","false"
"SCCM","SCCM_SERIALSC20535BDNACORP\BDNASC20535","D:","NTFS","Local Fixed Disk","","","Data","483A5F40","7932496990","false"
"SCCM","SCCM_SERIALSC20535BDNACORP\BDNASC20535","E:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20536BDNACORP\BDNASC20536","C:","NTFS","Local Fixed Disk","","","OS","3D928B2D","7932496990","false"
"SCCM","SCCM_SERIALSC20536BDNACORP\BDNASC20536","D:","NTFS","Local Fixed Disk","","","Data","F2311C37","7932496990","false"
"SCCM","SCCM_SERIALSC20536BDNACORP\BDNASC20536","E:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20536BDNACORP\BDNASC20536","U:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20536BDNACORP\BDNASC20536","X:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20537BDNACORP\BDNASC20537","A:","","3 1/2 Inch Floppy Drive","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20537BDNACORP\BDNASC20537","C:","NTFS","Local Fixed Disk","","","","5880876D","7932496990","false"
"SCCM","SCCM_SERIALSC20537BDNACORP\BDNASC20537","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20538BDNACORP\BDNASC20538","A:","","3 1/2 Inch Floppy Drive","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20538BDNACORP\BDNASC20538","C:","NTFS","Local Fixed Disk","","","","64E0E5CE","7932496990","false"
"SCCM","SCCM_SERIALSC20538BDNACORP\BDNASC20538","D:","NTFS","Local Fixed Disk","","","Data","BC10F6B8","7932496990","false"
"SCCM","SCCM_SERIALSC20538BDNACORP\BDNASC20538","E:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20539BDNACORP\BDNASC20539","A:","","3 1/2 Inch Floppy Drive","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20539BDNACORP\BDNASC20539","C:","NTFS","Local Fixed Disk","","","C-Drive","CEB3D583","7932496990","false"
"SCCM","SCCM_SERIALSC20539BDNACORP\BDNASC20539","D:","NTFS","Local Fixed Disk","","","Data","722D1F3D","7932496990","false"
"SCCM","SCCM_SERIALSC20539BDNACORP\BDNASC20539","Z:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20540BDNACORP\BDNASC20540","A:","","3 1/2 Inch Floppy Drive","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20540BDNACORP\BDNASC20540","C:","NTFS","Local Fixed Disk","","","","8A429A75","7932496990","false"
"SCCM","SCCM_SERIALSC20540BDNACORP\BDNASC20540","D:","NTFS","Local Fixed Disk","","","Data","FA882F11","7932496990","false"
"SCCM","SCCM_SERIALSC20540BDNACORP\BDNASC20540","E:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20541BDNACORP\BDNASC20541","A:","","3 1/2 Inch Floppy Drive","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20541BDNACORP\BDNASC20541","C:","NTFS","Local Fixed Disk","","","","5880876D","7932496990","false"
"SCCM","SCCM_SERIALSC20541BDNACORP\BDNASC20541","D:","NTFS","Local Fixed Disk","","","Data","D2B46576","7932496990","false"
"SCCM","SCCM_SERIALSC20541BDNACORP\BDNASC20541","X:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20542BDNACORP\BDNASC20542","C:","NTFS","Local Fixed Disk","","","","EC636757","7932496990","false"
"SCCM","SCCM_SERIALSC20542BDNACORP\BDNASC20542","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20542BDNACORP\BDNASC20542","E:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20543BDNACORP\BDNASC20543","A:","","3 1/2 Inch Floppy Drive","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20543BDNACORP\BDNASC20543","C:","NTFS","Local Fixed Disk","","","","60715682","7932496990","false"
"SCCM","SCCM_SERIALSC20543BDNACORP\BDNASC20543","D:","NTFS","Local Fixed Disk","","","Pagefile","682B1991","7932496990","false"
"SCCM","SCCM_SERIALSC20543BDNACORP\BDNASC20543","E:","NTFS","Local Fixed Disk","","","Data","78D009BB","7932496990","false"
"SCCM","SCCM_SERIALSC20543BDNACORP\BDNASC20543","F:","NTFS","Local Fixed Disk","","","Data","661D1873","7932496990","false"
"SCCM","SCCM_SERIALSC20543BDNACORP\BDNASC20543","G:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20543BDNACORP\BDNASC20543","S:","NTFS","Local Fixed Disk","","","SystemDB","740FEB00","7932496990","false"
"SCCM","SCCM_SERIALSC20543BDNACORP\BDNASC20543","T:","NTFS","Local Fixed Disk","","","TxnLogs","8CA4856B","7932496990","false"
"SCCM","SCCM_SERIALSC20543BDNACORP\BDNASC20543","U:","NTFS","Local Fixed Disk","","","TempDB","AC2E27EE","7932496990","false"
"SCCM","SCCM_SERIALSC20544BDNACORP\BDNASC20544","A:","","3 1/2 Inch Floppy Drive","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20544BDNACORP\BDNASC20544","C:","NTFS","Local Fixed Disk","","","","027A587B","7932496990","false"
"SCCM","SCCM_SERIALSC20544BDNACORP\BDNASC20544","D:","NTFS","Local Fixed Disk","","","","243B7447","7932496990","false"
"SCCM","SCCM_SERIALSC20544BDNACORP\BDNASC20544","X:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20545BDNACORP\BDNASC20545","C:","NTFS","Local Fixed Disk","","","","020BEB67","7932496990","false"
"SCCM","SCCM_SERIALSC20545BDNACORP\BDNASC20545","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20546BDNACORP\BDNASC20546","C:","NTFS","Local Fixed Disk","","","","EC636757","7932496990","false"
"SCCM","SCCM_SERIALSC20546BDNACORP\BDNASC20546","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20547BDNACORP\BDNASC20547","C:","NTFS","Local Fixed Disk","","","","86856672","7932496990","false"
"SCCM","SCCM_SERIALSC20547BDNACORP\BDNASC20547","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20548BDNACORP\BDNASC20548","A:","","3 1/2 Inch Floppy Drive","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20548BDNACORP\BDNASC20548","C:","NTFS","Local Fixed Disk","","","","027A587B","7932496990","false"
"SCCM","SCCM_SERIALSC20548BDNACORP\BDNASC20548","D:","","CD-ROM Disc","","","","","7932496990","false"
