"software_id","data_source","manufacturer_id","sw_release_id","name","family","major_version","version","edition","version_group","patchlevel","component","is_licensable","is_suite","category","subcategory","hidden","install_count","sw_model_lc_id","software_id_id","end_of_life","end_of_life_date","end_of_life_range_start","end_of_life_range_end","end_of_life_support_level","end_of_life_exception","general_availability","general_availability_date","ga_exception","ga_range_start","ga_range_end","obsolete_exception","delete_reason","obsolete_support_level","obsolete_range_start","obsolete_range_end","obsolete","obsolete_date","data_token"
"67978426","SNOW","6517","67978426","i (IBM i)","","V5R1","V5R2","","5","","","yes","no","Operating Systems","IBM i","0","1","67978426","67978426","4/30/2007","4/30/2007 12:00:00 AM","","","Technical Support (Standard)","","8/30/2002","8/30/2002 12:00:00 AM","","","","","","Technical Support (Standard)","","","4/30/2007","4/30/2007 12:00:00 AM","7932496990"
"70347131","SCCM","68208033","70347131","GNU Aspell","","0.0.x","0.50","","0.x","","","no","no","Utilities","Other Utilities","0","1","70347131","70347131","Not Available","","","","Open Source Support","Open-source support only: no specific date(s)","8/23/2002","8/23/2002 12:00:00 AM","","","","Open-source support only: no specific date(s)","","Open Source Support","","","Not Available","","7932496990"
"70705691","SCCM","7365","70705691","Remote Desktop Connection","","6.0","6.3","","6","","","no","no","Utilities","Connectivity Tools","0","527","70705691","70705691","1/13/2015","1/13/2015 12:00:00 AM","","","Mainstream Support","","Not Available","10/22/2009 12:00:00 AM","Exact date unknown: a date range is provided","10/22/2009 12:00:00 AM","10/28/2009 12:00:00 AM","","","Extended Support","","","1/14/2020","1/14/2020 12:00:00 AM","7932496990"
"70965445","SCCM","5220","70965445","Network Recording Player","WebEx","28.0","28.12","","28.0","","","no","no","Multimedia & Graphics","Multimedia Players","0","1","70965445","70965445","Not Available","","","","Maintenance Support","Date not published by vendor","Not Available","1/1/1900 12:00:00 AM","Date in the past: exact date unknown","","","Date not published by vendor","","Limited Support","","","Not Available","","7932496990"
"71056835","SCCM","7350610","71056835","Notepad++","","6.0","6.6","","6.0","","","no","no","Software Development","Application Architecture and Design","0","12","71056835","71056835","Not Available","","","","Open Source Support","Open-source support only: no specific date(s)","5/1/2014","5/1/2014 12:00:00 AM","","","","Open-source support only: no specific date(s)","","Open Source Support","","","Not Available","","7932496990"
"71072315","SCCM","1713211","71072315","Anti-Malware","","2.0","2.0","","2","","","no","no","Security","Anti Virus and Malware","0","16","71072315","71072315","6/8/2017","6/8/2017 12:00:00 AM","","","Technical Support","","3/24/2014","3/24/2014 12:00:00 AM","","","","","","Technical Support","","","6/8/2017","6/8/2017 12:00:00 AM","7932496990"
"72211640","SCCM","8694057","72211640","ADManager Plus","ManageEngine","6.0","6.2","","6","","","yes","no","Security","Identity and Access Management","0","1","72211640","72211640","Not Available","","","","Technical Support","Limited: self-help support only: no specific date(s)","4/14/2014","4/14/2014 12:00:00 AM","","","","Limited: self-help support only: no specific date(s)","","Technical Support","","","Not Available","","7932496990"
"72211754","SCCM","8694057","72211754","ADAudit Plus","ManageEngine","4.0","4.6","","4","","","yes","no","IT Management","Alerts and Monitoring Tools","0","1","72211754","72211754","Not Available","","","","Technical Support","Limited: self-help support only: no specific date(s)","4/23/2013","4/23/2013 12:00:00 AM","","","","Limited: self-help support only: no specific date(s)","","Technical Support","","","Not Available","","7932496990"
"72407824","SCCM","1407434","72407824","Mini Remote Control","DameWare","11.0","11.0","","11","","","yes","no","Utilities","Connectivity Tools","0","1","72407824","72407824","Not Available","12/31/2999 12:00:00 AM","","","Engineering Support","To be determined","5/6/2014","5/6/2014 12:00:00 AM","","","","To be determined","","Technical Support","","","Not Available","12/31/2999 12:00:00 AM","7932496990"
"72491666","SCCM","67153311","72491666","Sumatra PDF","","2.0","2.4","","2","","","no","no","Utilities","File Managers","0","1","72491666","72491666","Not Available","","","","Technical Support","Limited: self-help support only: no specific date(s)","10/1/2013","10/1/2013 12:00:00 AM","","","","Limited: self-help support only: no specific date(s)","","Technical Support","","","Not Available","","7932496990"
"72532201","SCCM","1638462","72532201","FineReader Engine","","10.0","10.5","","10.0","","","no","no","Software Development","Application Architecture and Design","0","1","72532201","72532201","9/1/2021","9/1/2021 12:00:00 AM","","","Technical Support","","7/16/2013","7/16/2013 12:00:00 AM","","","","","","Technical Support","","","9/1/2021","9/1/2021 12:00:00 AM","7932496990"
"72539549","SCCM","1524848","72539549","KeePass","","1.0","1.10","","1.0","","","no","no","Security","Data Security and Encryption","0","6","72539549","72539549","Not Available","","","","Open Source Support","Open-source support only: no specific date(s)","1/12/2008","1/12/2008 12:00:00 AM","","","","Open-source support only: no specific date(s)","","Open Source Support","","","Not Available","","7932496990"
"72539667","SCCM","1524848","72539667","KeePass","","1.0","1.20","","1.0","","","no","no","Security","Data Security and Encryption","0","6","72539667","72539667","Not Available","","","","Open Source Support","Open-source support only: no specific date(s)","6/28/2011","6/28/2011 12:00:00 AM","","","","Open-source support only: no specific date(s)","","Open Source Support","","","Not Available","","7932496990"
"72541837","SCCM","7494213","72541837","Defraggler","","2.0","2.18","","2","","","no","no","IT Management","IT Asset Maintenance & Support","0","2","72541837","72541837","Not Available","","","","Technical Support","Limited: self-help support only: no specific date(s)","4/16/2014","4/16/2014 12:00:00 AM","","","","Limited: self-help support only: no specific date(s)","","Technical Support","","","Not Available","","7932496990"
"72634593","SCCM","8710055","72634593","Dropbox","","3.0","3.0","","3","","","no","no","Collaboration","Collaboration Platforms","0","1","72634593","72634593","Not Available","","","","Technical Support","Limited: self-help support only: no specific date(s)","12/8/2014","12/8/2014 12:00:00 AM","","","","Limited: self-help support only: no specific date(s)","","Technical Support","","","Not Available","","7932496990"
"72682852","SCCM","7350610","72682852","Notepad++","","6.0","6.61","","6.0","","","no","no","Software Development","Application Architecture and Design","0","1","72682852","72682852","Not Available","","","","Open Source Support","Open-source support only: no specific date(s)","Not Available","1/1/1900 12:00:00 AM","Date in the past: exact date unknown","","","Open-source support only: no specific date(s)","","Open Source Support","","","Not Available","","7932496990"
"72682884","SCCM","7350610","72682884","Notepad++","","6.0","6.62","","6.0","","","no","no","Software Development","Application Architecture and Design","0","6","72682884","72682884","Not Available","","","","Open Source Support","Open-source support only: no specific date(s)","Not Available","1/1/1900 12:00:00 AM","Date in the past: exact date unknown","","","Open-source support only: no specific date(s)","","Open Source Support","","","Not Available","","7932496990"
"72686561","SCCM","1710143","72686561","TreeSize","","2.0","2.7","","2.0","","","no","no","Storage Management","Storage Resource Management","0","3","72686561","72686561","Not Available","","","","Technical Support","Limited: self-help support only: no specific date(s)","1/31/2012","1/31/2012 12:00:00 AM","","","","Limited: self-help support only: no specific date(s)","","Technical Support","","","Not Available","","7932496990"
"73810590","SCCM","7796","73810590","RightFax","","10.0","10.6","","10.0","","","yes","no","Enterprise Content Management (ECM)","Content Delivery and Distribution","0","1","73810590","73810590","11/2018","11/1/2018 12:00:00 AM","","","General Support","","11/11/2013","11/11/2013 12:00:00 AM","","","","","","General Support","","","11/2018","11/1/2018 12:00:00 AM","7932496990"
"73813228","SCCM","7343","73813228","Visual COBOL","","2.0","2.2","","2","","","yes","no","Software Development","Application Architecture and Design","0","1","73813228","73813228","7/4/2018","7/4/2018 12:00:00 AM","","","Maintenance Support","","11/15/2013","11/15/2013 12:00:00 AM","","","","","","Maintenance Support","","","7/4/2018","7/4/2018 12:00:00 AM","7932496990"
"73813338","SCCM","8433","73813338","Salesforce for Outlook","","2.0","2.5","","2","","","no","no","Utilities","Connectivity Tools","0","1","73813338","73813338","Not Available","","","","Customer Support","Contract-based support only: no specific date(s)","Not Available","","Date not published by vendor","","","Contract-based support only: no specific date(s)","","Customer Support","","","Not Available","","7932496990"
"74334306","SCCM","1717164","74334306","SQL Search","","2.0","2.0","","2","","","no","no","Utilities","Other Utilities","0","2","74334306","74334306","Not Available","","","","Technical Support","Limited: self-help support only: no specific date(s)","4/28/2014","4/28/2014 12:00:00 AM","","","","Limited: self-help support only: no specific date(s)","","Technical Support","","","Not Available","","7932496990"
"74948926","SCCM","5423","74948926","Creator","Roxio","10.0","10.1","Business","10","","","yes","no","Multimedia & Graphics","CD & DVD Recording","0","3","74948926","74948926","Not Available","","","","Warranty Service Support","Date not published by vendor","2008","12/31/2008 12:00:00 AM","","","","Date not published by vendor","","Premium Paid Support","","","Not Available","","7932496990"
"74949142","SCCM","5423","74949142","Creator","Roxio","10.0","10.3","Business","10","","","yes","no","Multimedia & Graphics","CD & DVD Recording","0","2","74949142","74949142","Not Available","","","","Warranty Service Support","Date not published by vendor","Not Available","1/1/1900 12:00:00 AM","Date in the past: exact date unknown","","","Date not published by vendor","","Premium Paid Support","","","Not Available","","7932496990"
"74949254","SCCM","7365","","Management Framework","Windows","","","","","","","","no","IT Management","IT Asset Maintenance & Support","0","1","","","","","","","","","","","","","","","","","","","","","7932496990"
"75185506","SCCM","8686257","75185506","WorldShip","","17.0","17.0","","2014","","","no","no","Supply Chain Management (SCM)","Distribution and Transportation Management","0","1","75185506","75185506","Not Available","","","","Technical Support","Date not published by vendor","2014","12/31/2014 12:00:00 AM","","","","Date not published by vendor","","Technical Support","","","Not Available","","7932496990"
"75391203","SCCM","7365","75391203","ILMerge","","2.0","2.12","","2","","","no","no","Utilities","Other Utilities","0","1","75391203","75391203","Not Available","","","","Open Source Support","Open-source support only: no specific date(s)","8/3/2012","8/3/2012 12:00:00 AM","","","","Open-source support only: no specific date(s)","","Open Source Support","","","Not Available","","7932496990"
"75578978","SCCM","1407434","75578978","Network Performance Monitor (NPM)","Orion","12.0","12.0","","12","","","yes","no","IT Management","Alerts and Monitoring Tools","0","6","75578978","75578978","8/31/2018","8/31/2018 12:00:00 AM","","","Engineering Support","","6/8/2016","6/8/2016 12:00:00 AM","","","","","","Technical Support","","","8/31/2019","8/31/2019 12:00:00 AM","7932496990"
"75645400","SCCM","5423","75645400","Drag-to-Disc","Roxio","9.0","9.0","","9","","","yes","no","Multimedia & Graphics","CD & DVD Recording","0","1","75645400","75645400","Not Available","12/31/2999 12:00:00 AM","","","Warranty Service Support","To be determined","Not Available","","Date not published by vendor","","","To be determined","","Premium Paid Support","","","Not Available","12/31/2999 12:00:00 AM","7932496990"
"75646304","SCCM","5423","75646304","Express Labeler","Roxio","3.0","3.2","","3","","","yes","no","Multimedia & Graphics","Other Multimedia and Graphics Tools","0","5","75646304","75646304","Not Available","","","","Warranty Service Support","Date not published by vendor","Not Available","1/1/1900 12:00:00 AM","Date in the past: exact date unknown","","","Date not published by vendor","","Premium Paid Support","","","Not Available","","7932496990"
"75646630","SCCM","5423","75646630","MyDVD","Roxio","10.0","10.1","","10","","","yes","no","Multimedia & Graphics","CD & DVD Recording","0","5","75646630","75646630","Not Available","","","","Warranty Service Support","Date not published by vendor","Not Available","1/1/1900 12:00:00 AM","Date in the past: exact date unknown","","","Date not published by vendor","","Premium Paid Support","","","Not Available","","7932496990"
"75647146","SCCM","74358354","75647146","SuperPutty","","1.0","1.4","","1","","","no","no","Utilities","Connectivity Tools","0","1","75647146","75647146","Not Available","","","","Support","Support policy not defined by vendor","6/20/2014","6/20/2014 12:00:00 AM","","","","Support policy not defined by vendor","","Support","","","Not Available","","7932496990"
